payCardBank,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapInTime,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime,payAmount,date,hour,day_of_week,is_weekend,trip_duration_min,trip_distance_km,avg_speed_kmh
dki,JAK.15,Bulak Turi - Tanjung Priok,1.0,B04748P,Simpang Camar 2,-6.113256,106.9193,15,2023-04-25 20:30:40,B03894P,Sbr. Kebantenan VIII,-6.109641,106.93032,26.0,2023-04-25 22:15:42,0.0,2023-04-25,20,Tuesday,0,105.03333333333333,1.2829995259020575,0.7329099164150122
dki,1H,Tanah Abang - Stasiun Gondangdia,0.0,B06034P,Masjid Cut Nyak Dien,-6.1874,106.8317,2,2023-04-25 17:59:27,B01787P,JPO Blok G,-6.188861,106.81135,16.0,2023-04-25 19:25:23,3500.0,2023-04-25,17,Tuesday,0,85.93333333333334,2.255490233397946,1.574818626887627
dki,5,Matraman Baru - Ancol,1.0,P00134,Matraman 1,-6.19998,106.85443,11,2023-04-25 19:37:31,P00253,Tegalan,-6.203101,106.85715,12.0,2023-04-25 20:27:53,3500.0,2023-04-25,19,Tuesday,0,50.36666666666667,0.4591785626029409,0.5470029203741189
online,T11,Poris Plawad - Bundaran Senayan,0.0,B00128P,Benteng Betawi,-6.174158,106.65559,2,2023-04-25 20:23:36,B03096P,Rest Area Km 13 Merak Jakarta,-6.214273,106.67784,17.0,2023-04-25 21:34:47,3500.0,2023-04-25,20,Tuesday,0,71.18333333333334,5.093786178661008,4.293521480491601
dki,4C,TU Gas - Bundaran Senayan,1.0,P00261,Tosari,-6.196892,106.82309,6,2023-04-25 21:04:02,P00269,Velodrome,-6.193468,106.8883,22.0,2023-04-25 22:36:37,3500.0,2023-04-25,21,Tuesday,0,92.58333333333333,7.218722831440155,4.6782002147947
flazz,M13,Puri Beta 2 - Tendean,1.0,P00001,Adam Malik,-6.236466,106.74786,10,2023-04-25 20:24:26,P00198,Puri Beta 2,-6.230532,106.72371,11.0,2023-04-25 21:24:29,3500.0,2023-04-25,20,Tuesday,0,60.05,2.749818862681333,2.747529254968859
dki,8D,,1.0,B03052P,Puskesmas Kel. Gunung,-6.239678,106.79024,19,2023-04-25 21:44:00,B02392P,Mayestik 2,-6.241772,106.79096,20.0,2023-04-25 23:16:24,3500.0,2023-04-25,21,Tuesday,0,92.4,0.24606786757359111,0.159784329593241
online,M7B,BKN - Blok M,0.0,B00257P,Cililitan Kecil,-6.261889,106.86423,3,2023-04-25 19:34:35,B03195P,RSIA Duren Tiga 1,-6.253592,106.8413,10.0,2023-04-25 20:56:44,,2023-04-25,19,Tuesday,0,82.15,2.697200497837609,1.969957758615417
bni,JAK.41,Kampung Melayu - Pulo Gadung,0.0,B04303P,Sbr. Rukan Balai Pustaka,-6.198728,106.88593,31,2023-04-25 21:13:22,B05306P,SMK Tunas Markatin,-6.196619,106.88842,33.0,2023-04-25 23:03:45,0.0,2023-04-25,21,Tuesday,0,110.38333333333334,0.3616095591431124,0.19655660771783248
dki,4B,Stasiun Manggarai - UI,0.0,B02718P,Pemadam Pos Tebet,-6.240021,106.84547,14,2023-04-25 18:23:25,B03616P,Sbr. H. Samali,-6.265816,106.8442,25.0,2023-04-25 19:56:02,3500.0,2023-04-25,18,Tuesday,0,92.61666666666666,2.8717062149860153,1.8603819280096554
dki,JAK.08,Roxy - Benhil,0.0,B01412P,Jln. Mutiara Benhil,-6.209709,106.81236,33,2023-04-25 17:48:13,B00931P,Jln. Bendungan Jatiluhur IV,-6.215133,106.81377,37.0,2023-04-25 18:51:38,0.0,2023-04-25,17,Tuesday,0,63.416666666666664,0.6229357178244584,0.5893741351295796
dki,13B,Puri Beta - Pancoran Barat,0.0,P00242,Swadarma,-6.23755,106.76065,4,2023-04-25 17:09:36,P00221,Seskoal,-6.238064,106.77121,6.0,2023-04-25 18:47:24,3500.0,2023-04-25,17,Tuesday,0,97.8,1.1686648608638974,0.7169723072784647
dki,7A,Kampung Rambutan - Lebak Bulus,1.0,B00252P,Cilandak Tengah,-6.29203,106.8021,8,2023-04-25 19:34:40,B00035P,Ampera 1,-6.292069,106.81774,12.0,2023-04-25 20:45:51,3500.0,2023-04-25,19,Tuesday,0,71.18333333333334,1.7286181229185666,1.457041733202257
dki,JAK.39,Kalimalang - Duren Sawit,1.0,B01424P,Jln. Nusa Indah IV,-6.218007,106.93406,14,2023-04-25 17:47:02,B05290P,SMK Bina Darma DKI,-6.220551,106.92073,19.0,2023-04-25 19:05:50,0.0,2023-04-25,17,Tuesday,0,78.8,1.5004124370523964,1.1424460180602003
dki,JAK.34,Rawamangun - Klender,0.0,B01990P,Klinik Hemodialisa Pandaoni Medika,-6.202247,106.89073,35,2023-04-25 21:05:48,B05776P,Total Buah Rawamangun,-6.196598,106.88975,39.0,2023-04-25 23:04:45,0.0,2023-04-25,21,Tuesday,0,118.95,0.6374137135620944,0.32152015816499085
emoney,JAK.01,Tanjung Priok - Plumpang,0.0,B06902P,Jln. Swasembada Timur 5,-6.124986,106.893289,25,2023-04-25 19:51:19,B05873P,Kantor Walikota Jakut 1,-6.11906,106.89304,27.0,2023-04-25 21:04:12,0.0,2023-04-25,19,Tuesday,0,72.88333333333334,0.6595159593294988,0.5429356171018055
dki,3,Kalideres - Bundaran HI via Veteran,0.0,P00087,Jelambar,-6.166548,106.78651,9,2023-04-25 17:48:30,P00176,Petojo,-6.169984,106.81698,12.0,2023-04-25 19:01:03,3500.0,2023-04-25,17,Tuesday,0,72.55,3.3900927274533,2.803660422428642
bni,4C,TU Gas - Bundaran Senayan,1.0,P00026,Bundaran Senayan,-6.227869,106.80094,0,2023-04-25 21:26:04,P00051,Dukuh Atas,-6.205702,106.82223,5.0,2023-04-25 22:32:54,3500.0,2023-04-25,21,Tuesday,0,66.83333333333333,3.407946950170132,3.059503496412089
brizzi,JAK.86,Term. Rawamangun - Term. Manggarai,1.0,B06550P,Bank BRI Kayu Manis,-6.20651,106.86232,8,2023-04-25 19:30:38,B06558P,Jln. Rawamangun Selatan 2,-6.201932,106.8799,17.0,2023-04-25 21:03:17,0.0,2023-04-25,19,Tuesday,0,92.65,2.0089227755583234,1.3009753538424114
dki,4D,Pulo Gadung 2 - Kuningan,1.0,P00167,Pemuda Rawamangun,-6.193488,106.89165,17,2023-04-25 20:44:33,P00158,Pasar Pulo Gadung,-6.187434,106.90591,20.0,2023-04-25 22:00:39,3500.0,2023-04-25,20,Tuesday,0,76.1,1.7141121256351586,1.3514681673864588
bni,JAK.14,Tanah Abang - Meruya,1.0,B05947P,Kantor PJU,-6.196096,106.72987,1,2023-04-25 21:01:23,B03401P,SDN Palmerah 09,-6.207705,106.78805,34.0,2023-04-25 22:20:31,0.0,2023-04-25,21,Tuesday,0,79.13333333333334,6.559724151004303,4.973674587956085
brizzi,3B,Rusun Flamboyan - Cengkareng,1.0,B04610P,Sekolah Al Huda 1,-6.149731,106.72736,2,2023-04-25 19:44:29,B03041P,Puskesmas Cengkareng,-6.144546,106.72866,4.0,2023-04-25 21:28:47,0.0,2023-04-25,19,Tuesday,0,104.3,0.5941893829583677,0.3418155606663668
dki,11P,Rusun Pondok Bambu - Walikota Jakarta Timur,0.0,B01578P,Jln. Serdang,-6.228906,106.91459,6,2023-04-25 17:22:26,B06660P,Kasi Dikdas 1,-6.222363,106.92318,11.0,2023-04-25 18:33:27,0.0,2023-04-25,17,Tuesday,0,71.01666666666667,1.1962175902879437,1.0106508624821866
emoney,11Q,Kampung Melayu - Pulo Gebang via BKT,1.0,B02313P,Masjid Jami Al Inayah,-6.224554,106.86945,3,2023-04-25 18:48:53,B00195P,Buaran Plaza,-6.217983,106.9235,21.0,2023-04-25 19:53:19,3500.0,2023-04-25,18,Tuesday,0,64.43333333333334,6.019202760788387,5.605051717236988
dki,,Tanah Abang - St. Gondangdia,0.0,B00159P,Blok F,-6.188552,106.81249,14,2023-04-25 21:35:20,B01787P,JPO Blok G,-6.188861,106.81135,16.0,2023-04-25 23:21:02,,2023-04-25,21,Tuesday,0,105.7,0.13062340239829084,0.07414762671615374
online,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,1.0,B00498P,Gg. Koperasi Ciracas,-6.327325,106.86902,8,2023-04-25 18:09:58,B03664P,Sbr. Jln. Bungur IV Rambutan,-6.314526,106.88457,26.0,2023-04-25 19:54:11,0.0,2023-04-25,18,Tuesday,0,104.21666666666667,2.2313525313134615,1.284642429670312
dki,JAK.44,Andara - Stasiun Universitas Pancasila,0.0,B05463P,St. Lenteng Agung 1,-6.330883,106.83542,38,2023-04-25 17:35:32,B06834P,Gg. Durian,-6.337381,106.834892,41.0,2023-04-25 18:50:13,0.0,2023-04-25,17,Tuesday,0,74.68333333333334,0.7248970707459813,0.5823765799342854
dki,JAK.74,Terminal Rawamangun - Cipinang Muara,1.0,B04140P,Sbr. Ps. Deprok 1,-6.217656,106.89506,16,2023-04-25 17:56:05,B00579P,Gardu PLN Gotong Royong,-6.225352,106.89697,23.0,2023-04-25 19:30:00,0.0,2023-04-25,17,Tuesday,0,93.91666666666667,0.8814165239202647,0.56310549886654
dki,JAK.40,Harapan Baru - Pulo Gebang via Rawa Kuning,1.0,B05733P,THB Cluster Nirwana,-6.182299,106.99536,38,2023-04-25 19:32:33,,Ruko Taman Cemara,-6.181009,106.97795,47.0,2023-04-25 21:30:35,0.0,2023-04-25,19,Tuesday,0,118.03333333333333,1.9299851998123834,0.9810712679080176
bni,7A,Kampung Rambutan - Lebak Bulus,1.0,B01407P,Jln. Mujair Raya,-6.299485,106.83347,15,2023-04-25 20:50:59,B05708P,Term. Kampung Rambutan,-6.308964,106.88165,27.0,2023-04-25 22:08:55,3500.0,2023-04-25,20,Tuesday,0,77.93333333333334,5.428287737131903,4.179177898561773
dki,JAK.10,Tanah Abang - Kota,0.0,B02983P,PPI,-6.170855,106.82136,11,2023-04-25 19:47:57,B04992P,Simpang Mangga Besar XI,-6.148616,106.82554,24.0,2023-04-25 20:55:18,0.0,2023-04-25,19,Tuesday,0,67.35,2.515671507350075,2.241132745968887
dki,JAK.41,Kampung Melayu - Pulo Gadung,1.0,B04486P,Sbr. SMPN 232,-6.202926,106.88278,17,2023-04-25 21:55:53,B04805P,Simpang Gading Pori Raya,-6.209232,106.88153,22.0,2023-04-25 23:45:22,0.0,2023-04-25,21,Tuesday,0,109.48333333333333,0.7146804731359425,0.3916653529135931
dki,5,Matraman Baru - Ancol,1.0,P00220,Senen Sentral,-6.178287,106.84197,6,2023-04-25 21:35:18,P00142,Pal Putih,-6.184631,106.84402,7.0,2023-04-25 22:49:25,3500.0,2023-04-25,21,Tuesday,0,74.11666666666666,0.7409296881246554,0.599808157690299
emoney,1,Blok M - Kota,1.0,,Olimo,-6.1493,106.81669,4,2023-04-25 18:57:25,P00017,Blok M,-6.243312,106.80175,21.0,2023-04-25 19:53:59,3500.0,2023-04-25,18,Tuesday,0,56.56666666666667,10.58331521570112,11.225673181061882
emoney,11P,Rusun Pondok Bambu - Walikota Jakarta Timur,0.0,B01096P,Jln. H. Aman,-6.226789,106.92316,9,2023-04-25 20:02:43,B02818P,Perumnas Klender 2,-6.216652,106.9308,18.0,2023-04-25 21:44:34,0.0,2023-04-25,20,Tuesday,0,101.85,1.408461827380365,0.8297271442594197
dki,7,Kampung Rambutan - Bidara Cina,1.0,P00015,Bidara Cina,-6.229724,106.86721,0,2023-04-25 18:59:29,P00015,Bidara Cina,-6.229724,106.86721,3.0,2023-04-25 20:45:04,3500.0,2023-04-25,18,Tuesday,0,105.58333333333333,0.0,0.0
flazz,JAK.58,Cilincing - Rorotan,0.0,B01930P,Kel. Marunda,-6.124938,106.95818,35,2023-04-25 17:10:44,B02180P,Malaka 1 Gg. Veteran,-6.147191,106.95636,62.0,2023-04-25 18:48:48,0.0,2023-04-25,17,Tuesday,0,98.06666666666666,2.4825884522622816,1.5189188355105734
flazz,JAK.16,Cililitan - Condet,0.0,B03907P,Sbr. Kel. Balekambang,-6.281594,106.84994,23,2023-04-25 21:54:58,B02445P,Midi Utama Condet Raya,-6.275675,106.85596,26.0,2023-04-25 23:27:36,0.0,2023-04-25,21,Tuesday,0,92.63333333333334,0.9358987783961369,0.6061956823004844
emoney,3C,Rusun Kapuk Muara - Penjaringan,1.0,P00170,Penjaringan,-6.126306,106.79203,0,2023-04-25 18:30:55,B03277P,Rusun Kapuk Muara,-6.135667,106.76299,1.0,2023-04-25 19:36:18,0.0,2023-04-25,18,Tuesday,0,65.38333333333334,3.3751469670650067,3.0972544179031414
dki,JAK.60,Kelapa Gading - Rusun Kemayoran,1.0,B01249P,Jln. Kelapa Hybrida IV,-6.146604,106.90973,34,2023-04-25 19:59:33,B03023P,Pusat Pelayanan Warga Summarecon,-6.14844,106.91495,37.0,2023-04-25 21:59:30,0.0,2023-04-25,19,Tuesday,0,119.95,0.6121461116933465,0.3062006394464426
dki,6A,Ragunan - MH Thamrin via Kuningan,1.0,P00164,Pejaten,-6.278404,106.82972,14,2023-04-25 21:08:38,P00228,SMK 57,-6.290967,106.82365,16.0,2023-04-25 22:12:34,3500.0,2023-04-25,21,Tuesday,0,63.93333333333333,1.5496932681321736,1.4543523892794121
emoney,JAK.115,Term. Tj. Priok - Pegangsaan II IGI,1.0,,Sbr. RS Gading Pluit,-6.166641,106.91542,5,2023-04-25 19:32:52,B02910P,Polsek Koja,-6.119814,106.91686,28.0,2023-04-25 20:36:14,0.0,2023-04-25,19,Tuesday,0,63.36666666666667,5.2093580415994465,4.932585205091532
emoney,S21,Ciputat - CSW,0.0,,Pusdiklat Kemenag 1,-6.312075,106.75228,3,2023-04-25 20:15:52,B02052P,Komplek Mandiri Giant Express 1,-6.297385,106.76499,9.0,2023-04-25 21:25:01,3500.0,2023-04-25,20,Tuesday,0,69.15,2.154405753575158,1.8693325410630437
online,JAK.37,Cililitan - Condet via Kayu Manis,0.0,B04273P,Sbr. RPTRA Udara Segar 126,-6.282577,106.86394,15,2023-04-25 17:35:49,B00022P,Akses Jembatan Ciliwung Balekambang,-6.283554,106.84945,38.0,2023-04-25 19:05:22,0.0,2023-04-25,17,Tuesday,0,89.55,1.6052168653686278,1.075522187851677
online,D32,Cinere - Bundaran Senayan,0.0,B05409P,SPBU Limo Cinere,-6.343345,106.77832,2,2023-04-25 19:45:24,B00378P,FX Sudirman,-6.225532,106.8037,7.0,2023-04-25 21:26:07,20000.0,2023-04-25,19,Tuesday,0,100.71666666666667,13.397179296757109,7.9811096257364875
brizzi,10K,Tanjung Priok - Senen via Taman BMW,0.0,B03199P,RSPAD 1,-6.176162,106.83987,35,2023-04-25 19:51:52,B05725P,Term. Senen,-6.17356,106.84213,38.0,2023-04-25 21:31:04,3500.0,2023-04-25,19,Tuesday,0,99.2,0.3822730521596406,0.23121353961268584
emoney,9C,Pinang Ranti - Bundaran Senayan,1.0,P00252,Tegal Parang Arah Timur,-6.239005,106.83106,5,2023-04-25 18:06:33,P00179,Pinang Ranti,-6.291075,106.88634,15.0,2023-04-25 19:02:15,3500.0,2023-04-25,18,Tuesday,0,55.7,8.417662321283144,9.067499807486332
dki,JAK.49,Lebak Bulus - Cipulir,0.0,B03217P,RSUD Pesanggrahan,-6.258241,106.75706,28,2023-04-25 21:49:27,B02129P,Lebak Bulus Jak Lingko,-6.289301,106.77299,50.0,2023-04-25 23:00:25,0.0,2023-04-25,21,Tuesday,0,70.96666666666667,3.8766354117368533,3.2775686900546437
flazz,JAK.15,Bulak Turi - Tanjung Priok,1.0,B04748P,Simpang Camar 2,-6.113256,106.9193,15,2023-04-25 19:55:32,B02258P,Masjid Al Murtamiyyah Marunda,-6.107261,106.96159,46.0,2023-04-25 20:56:18,0.0,2023-04-25,19,Tuesday,0,60.766666666666666,4.7229987073190065,4.663410681938679
bni,9A,PGC 2 - Grogol 2,0.0,P00249,Tebet Eco Park II Arah Barat,-6.243338,106.85212,7,2023-04-25 17:19:33,P00119,Kuningan Barat,-6.23725,106.82794,11.0,2023-04-25 18:46:04,3500.0,2023-04-25,17,Tuesday,0,86.51666666666667,2.7571589359820656,1.9121117645030699
dki,,,1.0,B06040P,Pantai Maju,-6.093637,106.75068,0,2023-04-25 18:54:47,,Monas 2,-6.175999,106.82311,7.0,2023-04-25 20:51:33,0.0,2023-04-25,18,Tuesday,0,116.76666666666667,12.165399912282894,6.2511332692290065
bni,6N,Ragunan - Blok M via Kemang,1.0,B05912P,Yayasan Al Kholidin,-6.246823,106.80566,2,2023-04-25 18:01:44,B05872P,Kantor Walikota Jaksel,-6.249147,106.80791,3.0,2023-04-25 19:45:00,3500.0,2023-04-25,18,Tuesday,0,103.26666666666667,0.35865343643941033,0.20838482427080007
brizzi,L13E,Puri Beta - Kuningan (Express),1.0,P00047,Departemen Kesehatan,-6.228794,106.833205,5,2023-04-25 21:22:02,P00198,Puri Beta 2,-6.230532,106.72371,11.0,2023-04-25 22:55:39,3500.0,2023-04-25,21,Tuesday,0,93.61666666666666,12.104935171954317,7.758192383663085
bni,S21,Ciputat - CSW,1.0,B02218P,Margaguna 2,-6.26343,106.78772,12,2023-04-25 18:54:23,B02945P,Pool PPD Ciputat,-6.331231,106.74851,28.0,2023-04-25 20:23:40,3500.0,2023-04-25,18,Tuesday,0,89.28333333333333,8.695913955072959,5.8438100127427015
dki,2,Pulo Gadung - Monas,0.0,P00202,Rawa Selatan,-6.173925,106.85809,9,2023-04-25 17:05:24,P00006,Atrium,-6.176251,106.84023,12.0,2023-04-25 18:22:20,3500.0,2023-04-25,17,Tuesday,0,76.93333333333334,1.9912868222511417,1.5529966551352057
dki,JAK.27,Pulo Gebang - Rorotan,0.0,B02844P,Pintu Exit Term. Pulo Gebang,-6.210368,106.95232,1,2023-04-25 18:34:22,B04540P,Sbr. Tambun Utara,-6.163269,106.96186,32.0,2023-04-25 19:47:11,0.0,2023-04-25,18,Tuesday,0,72.81666666666666,5.3423004413180655,4.40198708829138
dki,11Q,,1.0,B02070P,Komplek Wijaya Kusuma 1,-6.229588,106.90531,11,2023-04-25 21:02:20,,Dinas Kebersihan Duren Sawit,-6.219815,106.92338,20.0,2023-04-25 22:44:31,3500.0,2023-04-25,21,Tuesday,0,102.18333333333334,2.2739229258188542,1.3352018484664614
dki,JIS3,Harmoni - Jakarta International Stadium,1.0,P00097,Juanda,-6.168048,106.83089,7,2023-04-25 21:16:34,B01745P,Jembatan Item,-6.130078,106.85492,13.0,2023-04-25 22:30:14,3500.0,2023-04-25,21,Tuesday,0,73.66666666666667,4.988349136283576,4.062908798783003
dki,6V,Ragunan - Gelora Bung Karno,1.0,P00048,Departemen Pertanian,-6.294641,106.82213,15,2023-04-25 18:15:44,P00199,Ragunan,-6.305769,106.81949,16.0,2023-04-25 19:26:21,3500.0,2023-04-25,18,Tuesday,0,70.61666666666666,1.2713137916915973,1.0801816497733658
online,D21,Universitas Indonesia - Lebak Bulus,0.0,B05514P,St. Universitas Pancasila,-6.339371,106.83396,2,2023-04-25 21:36:15,B00821P,Jagakarsa St. Lenteng Agung,-6.332399,106.83506,4.0,2023-04-25 23:25:35,3500.0,2023-04-25,21,Tuesday,0,109.33333333333333,0.7847246473930615,0.4306415747888752
dki,S22,Ciputat - Kampung Rambutan,0.0,B02945P,Pool PPD Ciputat,-6.331231,106.74851,0,2023-04-25 19:15:48,P00186,Pondok Pinang,-6.28217,106.77204,13.0,2023-04-25 21:13:25,3500.0,2023-04-25,19,Tuesday,0,117.61666666666666,6.043484138540734,3.0829733454366792
dki,JAK.86,Term. Rawamangun - Term. Manggarai,0.0,B05742P,Tip Top Rawamangun,-6.201153,106.88606,4,2023-04-25 20:40:02,B01011P,Jln. Cipinang Timur Persahabatan,-6.202447,106.89344,6.0,2023-04-25 22:12:13,0.0,2023-04-25,20,Tuesday,0,92.18333333333334,0.8284074523298232,0.5391912544544138
dki,10A,Rusun Marunda - Tanjung Priok,1.0,P00248,Tanjung Priok,-6.10959,106.88214,0,2023-04-25 17:06:11,B03282P,Rusun Marunda,-6.097099,106.96231,7.0,2023-04-25 19:03:30,0.0,2023-04-25,17,Tuesday,0,117.31666666666666,8.972127031517381,4.588671304654436
dki,M1H,Tanah Abang - St. Gondangdia,1.0,B01638P,Jln. Taman Jatibaru Timur,-6.182778,106.8129,2,2023-04-25 19:45:34,B01766P,Jembatan Serong,-6.182204,106.81814,5.0,2023-04-25 21:40:09,,2023-04-25,19,Tuesday,0,114.58333333333333,0.582778261095084,0.3051638894461531
dki,JAK.06,Kampung Rambutan - Pondok Gede,1.0,B03775P,Sbr. Jln. Mandor Munding,-6.306836,106.91572,27,2023-04-25 20:01:49,B00713P,Griya Kukila Halim Perdanakusuma,-6.28456,106.90678,49.0,2023-04-25 20:58:26,0.0,2023-04-25,20,Tuesday,0,56.61666666666667,2.6667841819542355,2.8261474992744327
dki,2P,Gondangdia - Senen,0.0,B05814P,Tugu Tani 1,-6.181662,106.83288,6,2023-04-25 17:37:32,B00083P,Atrium 1,-6.177759,106.8412,8.0,2023-04-25 19:22:04,3500.0,2023-04-25,17,Tuesday,0,104.53333333333333,1.017015228796801,0.5837459859165313
brizzi,B13,Bekasi Barat - Blok M,1.0,B03156P,RS Mitra Keluarga 2,-6.24088,106.99285,8,2023-04-25 17:37:38,P00236,Summarecon Bekasi,-6.225566,107.00281,10.0,2023-04-25 18:51:30,20000.0,2023-04-25,17,Tuesday,0,73.86666666666666,2.0277477589114983,1.6470875298017587
dki,2P,Gondangdia - Senen,0.0,B00084P,Atrium 2,-6.17687,106.84042,9,2023-04-25 19:48:25,B05866P,Wahidin 1,-6.169862,106.83936,12.0,2023-04-25 21:43:42,3500.0,2023-04-25,19,Tuesday,0,115.28333333333333,0.7880157053456494,0.4101281681717996
brizzi,,,1.0,,Cipta Rasuna Said,-6.216146,106.83087,3,2023-04-25 20:31:49,B03156P,RS Mitra Keluarga 2,-6.24088,106.99285,17.0,2023-04-25 22:12:17,20000.0,2023-04-25,20,Tuesday,0,100.46666666666667,18.115032207989955,10.818532838215633
online,12C,Rusun Waduk Pluit - Penjaringan,1.0,B03166P,RS Pluit,-6.125386,106.79987,0,2023-04-25 18:35:38,B06313P,Sbr. Gg. Marlina,-6.117521,106.80326,4.0,2023-04-25 19:34:43,0.0,2023-04-25,18,Tuesday,0,59.083333333333336,0.9514780660004477,0.966240067024432
dki,13D,Puri Beta - Ragunan,1.0,P00164,Pejaten,-6.278404,106.82972,4,2023-04-25 19:10:33,P00136,Mayestik,-6.241921,106.79077,14.0,2023-04-25 20:41:25,3500.0,2023-04-25,19,Tuesday,0,90.86666666666666,5.915395312689575,3.905983698767878
dki,JAK.37,Cililitan - Condet via Kayu Manis,1.0,B05909P,Yayasan Adi Luhur Gedong,-6.293022,106.85571,9,2023-04-25 17:00:36,B04022P,Sbr. Masjid Al Hawi Cililitan,-6.263383,106.86437,40.0,2023-04-25 18:37:15,0.0,2023-04-25,17,Tuesday,0,96.65,3.4318888145843687,2.1305052133995046
dki,JAK.72,Kampung Rambutan - Pasar Rebo via Poncol,1.0,B04240P,Sbr. Premier Terrace,-6.329219,106.87629,14,2023-04-25 19:25:16,B05708P,Term. Kampung Rambutan,-6.308964,106.88165,29.0,2023-04-25 20:23:22,0.0,2023-04-25,19,Tuesday,0,58.1,2.3288544557356836,2.4050132073001893
dki,3F,Kalideres - Gelora Bung Karno,0.0,P00217,Senayan JCC Arah Barat,-6.213906,106.80841,1,2023-04-25 17:42:55,P00050,Dispenda Samsat Barat,-6.154634,106.7381,11.0,2023-04-25 19:36:54,3500.0,2023-04-25,17,Tuesday,0,113.98333333333333,10.190756568417166,5.364340348925544
dki,JAK.88,Terminal Tanjung Priok - Ancol Barat,1.0,B05991P,Pademangan 1,-6.1337,106.83177,7,2023-04-25 17:49:18,B04401P,Sbr. Sekolah Yanindo Jakarta,-6.119485,106.86672,24.0,2023-04-25 18:51:39,0.0,2023-04-25,17,Tuesday,0,62.35,4.174855514450854,4.017503301797133
dki,1P,Senen - Blok M,0.0,B00221P,Bundaran Senayan 1,-6.227445,106.80187,29,2023-04-25 17:01:52,B05637P,Taman Patimura,-6.232872,106.80081,30.0,2023-04-25 18:14:24,3500.0,2023-04-25,17,Tuesday,0,72.53333333333333,0.6147248997164619,0.5085040530742791
brizzi,JAK.17,Senen - Pulo Gadung,1.0,B02737P,Perempatan Cempaka Putih Barat XXVI,-6.176166,106.86402,26,2023-04-25 17:16:40,B02671P,Ps. Pulo Gadung 2,-6.18751,106.90589,50.0,2023-04-25 18:14:18,0.0,2023-04-25,17,Tuesday,0,57.63333333333333,4.797458054836278,4.994461826897225
flazz,JAK.20,Cawang UKI - Lubang Buaya,1.0,B05153P,Simpang Squadron,-6.267009,106.87725,18,2023-04-25 19:51:05,B04630P,Sekolah Fatimiyah Perdana Kusuma,-6.249936,106.88003,35.0,2023-04-25 21:27:05,0.0,2023-04-25,19,Tuesday,0,96.0,1.9231383069753658,1.2019614418596036
dki,4C,TU Gas - Bundaran Senayan,1.0,P00026,Bundaran Senayan,-6.227869,106.80094,0,2023-04-25 18:24:52,P00266,Utan Kayu,-6.192728,106.86457,17.0,2023-04-25 19:32:18,3500.0,2023-04-25,18,Tuesday,0,67.43333333333334,8.046307898370756,7.159344645114859
dki,D11,Depok - BKN,1.0,B00106P,Balaikota Depok 2,-6.394973,106.82277,11,2023-04-25 18:55:08,B05703P,Term. Depok Baru,-6.391068,106.82251,12.0,2023-04-25 20:50:13,3500.0,2023-04-25,18,Tuesday,0,115.08333333333333,0.4351656730336118,0.22687855509355578
bni,2P,Gondangdia - Senen,1.0,B01945P,Kel. Senen,-6.172453,106.84292,1,2023-04-25 20:43:54,B04647P,Sekolah Penabur Gunung Sahari,-6.170053,106.84024,4.0,2023-04-25 21:58:44,3500.0,2023-04-25,20,Tuesday,0,74.83333333333333,0.3987450308907859,0.31970648356499537
emoney,M13,Puri Beta 2 - Tendean,0.0,P00198,Puri Beta 2,-6.230532,106.72371,0,2023-04-25 19:08:25,P00200,Rawa Barat,-6.238947,106.81624,11.0,2023-04-25 20:26:33,3500.0,2023-04-25,19,Tuesday,0,78.13333333333334,10.270723094305414,7.887074048528047
dki,JAK.02,Kampung Melayu - Duren Sawit,1.0,B05825P,Univ. Borobudur 2,-6.241463,106.89608,11,2023-04-25 19:34:22,B05008P,Simpang Merak Cipinang Indah,-6.234815,106.894,14.0,2023-04-25 20:48:05,0.0,2023-04-25,19,Tuesday,0,73.71666666666667,0.7741532714953422,0.6301044036588813
dki,13B,Puri Beta - Pancoran Barat,1.0,P00254,Tendean,-6.240213,106.83102,2,2023-04-25 17:13:58,P00136,Mayestik,-6.241921,106.79077,6.0,2023-04-25 18:26:46,3500.0,2023-04-25,17,Tuesday,0,72.8,4.453122087364863,3.6701555665095027
flazz,JAK.51,Taman Kota - Budi Luhur,1.0,B05067P,Simpang Permata Meruya 2,-6.195059,106.73972,26,2023-04-25 18:24:38,B01378P,Jln. Mawar Kav DKI,-6.208619,106.73068,32.0,2023-04-25 19:20:12,0.0,2023-04-25,18,Tuesday,0,55.56666666666667,1.8088972721946621,1.9532184102881773
dki,6D,Stasiun Tebet - Karet via Underpass,0.0,B02155P,Satrio 6,-6.222992,106.82306,15,2023-04-25 17:30:34,B00115P,UPT. LLHD 2,-6.225501,106.83489,18.0,2023-04-25 19:17:05,3500.0,2023-04-25,17,Tuesday,0,106.51666666666667,1.3371109922527766,0.7531840982803937
dki,JAK.06,Kampung Rambutan - Pondok Gede,0.0,B02775P,Pertigaan H. Sadjim 3,-6.305788,106.91087,35,2023-04-25 19:43:32,B03119P,RS Adhiyaksa,-6.307077,106.8932,46.0,2023-04-25 21:36:27,0.0,2023-04-25,19,Tuesday,0,112.91666666666667,1.9581771623944701,1.0405074220841466
